"","GO","GO-perm","PERMANOVA","BETADISPER","KS.original","WS.original","DHT"
"362",0.170476644200168,0.174,0.603,0.159,0.186,0.165,0.18
"363",0.639179086458158,0.646,0.605,0.64,0.895,0.774,0.805
"364",0.460654217114086,0.484,0.496,0.447,0.676,0.525,0.555
"365",0.0976162371065572,0.106,0.599,0.107,0.094,0.105,0.11
"366",0.00148415178343941,0.002,0.192,0.002,0.002,0.003,0.002
"367",0.766945390178809,0.767,0.892,0.775,0.846,0.884,0.872
"368",0.650908675577379,0.628,0.74,0.606,0.462,0.578,0.497
"369",0.0138404425293488,0.016,0.108,0.013,0.017,0.01,0.011
"370",0.161048261592966,0.157,0.904,0.16,0.072,0.134,0.082
"371",0.606849047199345,0.587,0.159,0.626,0.708,0.774,0.748
"372",0.723278888947173,0.721,0.119,0.664,0.485,0.54,0.524
"373",0.905740540377212,0.898,0.895,0.909,0.996,0.986,0.991
"374",0.871069900613177,0.874,0.219,0.909,0.878,0.78,0.82
"375",0.798551577315981,0.794,0.232,0.821,0.768,0.734,0.761
"376",0.0862812535283598,0.094,0.736,0.105,0.056,0.064,0.064
"377",0.953060361321857,0.96,0.431,0.961,0.979,0.991,0.987
"378",0.371421368849579,0.398,0.618,0.33,0.453,0.441,0.472
"379",0.256950992372905,0.256,0.624,0.285,0.242,0.26,0.269
"380",0.200831912056385,0.2,0.059,0.207,0.157,0.176,0.181
"381",0.804258974396348,0.795,0.905,0.838,0.843,0.836,0.86
"382",0.957822857942705,0.95,0.293,0.969,0.926,0.945,0.938
"383",0.456496007243061,0.469,0.716,0.468,0.362,0.439,0.388
"384",0.175965160427452,0.205,0.436,0.144,0.092,0.151,0.104
"385",0.0162246271987923,0.02,0.072,0.011,0.009,0.015,0.011
"386",0.128844421139571,0.14,0.544,0.15,0.13,0.106,0.119
"387",0.284023997631716,0.302,0.305,0.285,0.275,0.32,0.304
"388",0.628551919882928,0.636,0.378,0.587,0.697,0.737,0.725
"389",0.133003999495985,0.146,0.204,0.117,0.092,0.111,0.106
"390",0.0994855510324653,0.098,0.528,0.096,0.196,0.11,0.129
"391",0.810566574488144,0.796,0.901,0.769,0.79,0.784,0.812
"392",0.876367710230018,0.871,0.469,0.914,0.94,0.892,0.909
"393",0.0692215858530153,0.056,0.797,0.059,0.058,0.077,0.069
"394",0.35883522797749,0.346,0.796,0.352,0.398,0.41,0.432
"395",0.604734370792708,0.557,0.528,0.59,0.74,0.683,0.715
"396",0.78358651581012,0.783,0.032,0.742,0.496,0.493,0.54
"397",0.933239362783163,0.952,0.541,0.896,0.765,0.692,0.719
"398",0.0170681719258671,0.023,0.463,0.02,0.019,0.018,0.021
"399",0.521367771858053,0.561,0.217,0.533,0.59,0.605,0.632
"400",0.832052837034657,0.814,0.749,0.809,0.747,0.709,0.745
"401",0.197192893466145,0.189,0.596,0.186,0.202,0.216,0.23
"402",0.656638755193574,0.679,0.6,0.637,0.657,0.776,0.7
"403",0.795427271895172,0.779,0.377,0.767,0.778,0.816,0.812
"404",0.923667263139291,0.927,0.888,0.935,0.937,0.987,0.949
"405",0.330507529319945,0.329,0.498,0.327,0.259,0.31,0.287
"406",0.812266300957384,0.824,0.577,0.815,0.875,0.911,0.895
"407",0.0305686405151189,0.037,0.108,0.037,0.007,0.019,0.008
"408",0.642499703140132,0.607,0.276,0.645,0.749,0.755,0.78
"409",0.410886734894408,0.428,0.323,0.387,0.336,0.429,0.371
"410",0.577232138811435,0.577,0.612,0.591,0.705,0.674,0.713
"411",0.710404677649668,0.696,0.933,0.682,0.576,0.609,0.613
"412",0.647463388261883,0.65,0.754,0.619,0.444,0.554,0.477
"413",0.0492862375631655,0.047,0.604,0.068,0.046,0.045,0.057
"414",0.231104226921497,0.237,0.157,0.215,0.216,0.232,0.241
"415",0.143815070346599,0.144,0.56,0.12,0.235,0.14,0.159
"416",0.336235752244835,0.33,0.216,0.323,0.372,0.365,0.391
"417",0.237682389830481,0.257,0.2,0.249,0.317,0.243,0.266
"418",0.850454967609146,0.837,0.059,0.888,0.722,0.688,0.723
"419",0.0765457895432406,0.081,0.205,0.087,0.045,0.058,0.053
"420",0.822964767967905,0.813,0.651,0.83,0.907,0.929,0.933
"421",0.194722810699762,0.204,0.175,0.191,0.281,0.223,0.249
"422",0.496706787225689,0.493,0.231,0.5,0.623,0.594,0.638
"423",0.926970872783172,0.916,0.35,0.916,0.761,0.643,0.674
"424",0.29847903218746,0.264,0.696,0.288,0.364,0.336,0.368
"425",0.680391446481953,0.694,0.652,0.657,0.483,0.51,0.525
"426",0.192954739532864,0.203,0.039,0.208,0.293,0.204,0.23
"427",0.76833778162559,0.761,0.839,0.79,0.575,0.508,0.551
"428",0.759099108911897,0.762,0.075,0.779,0.941,0.889,0.911
"429",0.386297034830266,0.372,0.206,0.41,0.337,0.404,0.37
"430",0.558544052499398,0.559,0.905,0.511,0.311,0.395,0.341
"431",0.631276452960258,0.64,0.64,0.628,0.655,0.649,0.694
"432",0.963942472379799,0.969,0.827,0.998,0.831,0.744,0.782
"433",0.682401245045387,0.669,0.026,0.682,0.847,0.818,0.852
"434",0.611084005245165,0.605,0.192,0.656,0.539,0.602,0.576
"435",0.56069871010711,0.577,0.176,0.552,0.743,0.632,0.656
