"","GO","GO-perm","PERMANOVA","BETADISPER","KS.original","WS.original","DHT"
"305",0.695953058669311,0.712,0.673,0.612,0.870970052545452,0.802113598184341,0.809
"306",0.540317097208015,0.549,0.18,0.496,0.235924160498358,0.30849947668244,0.265
"307",0.817362576864201,0.816,0.583,0.845,0.701482464763827,0.724040667667212,0.931
"308",0.48232009067033,0.498,0.319,0.469,0.925977733433086,0.989862254426248,0.455
"309",0.179465389479909,0.154,0.745,0.137,0.150783180684683,0.323415512186758,0.142
"310",0.0395040914460818,0.033,0.242,0.054,0.0241063190089297,0.0682990549242068,0.028
"311",0.943136519873676,0.951,0.801,0.933,0.973271359143821,0.915950520282048,0.984
"312",0.49425604711835,0.506,0.904,0.52,0.692784395791842,0.645780359000965,0.532
"313",0.998593662036225,0.997,0.434,0.997,0.8768095604579,0.948067561100907,0.985
"314",0.288199170614616,0.29,0.854,0.214,0.135193466079503,0.162616822288216,0.197
"315",0.594223141869306,0.606,0.858,0.495,0.252084411734514,0.389752754632246,0.38
"316",0.904447590008699,0.912,0.334,0.882,0.76442763101797,0.697334518601864,0.766
"317",0.294255169586766,0.277,0.91,0.271,0.417565646043998,0.37522056663672,0.426
"318",0.244357989081036,0.24,0.336,0.229,0.347595720202255,0.279628367413626,0.379
"319",0.0410207148578281,0.046,0.506,0.061,0.0432664090983388,0.0313741781175998,0.047
"320",0.312574983635548,0.318,0.687,0.304,0.288888630154767,0.280586785721999,0.327
"321",0.375971763969171,0.369,0.78,0.273,0.136122873096967,0.23631169288823,0.126
"322",0.0688434336135851,0.075,0.744,0.057,0.0781373909990419,0.0691940237684193,0.071
"323",0.553695767459436,0.574,0.76,0.555,0.744910806274643,0.662834337628923,0.81
"324",0.905932185153502,0.9,0.805,0.924,0.951649519928334,0.914604283938176,0.998
"325",0.691596808982266,0.694,0.64,0.729,0.627635386733719,0.931974106293669,0.71
"326",0.578411720751169,0.603,0.371,0.489,0.513587896385395,0.549772960029586,0.379
"327",0.0685489539909663,0.068,0.988,0.06,0.0728790416699718,0.0184901203222922,0.058
"328",0.50689960743998,0.548,0.845,0.573,0.485769867758468,0.427470614776513,0.373
"329",0.612196798252157,0.606,0.164,0.608,0.398773071553622,0.389676767839607,0.469
"330",0.438080831497605,0.456,0.585,0.475,0.808750965345559,0.40527174522523,0.591
"331",0.431900046288459,0.417,0.347,0.368,0.547459960507577,0.517201432377355,0.469
"332",0.282589681613857,0.259,0.777,0.302,0.555095932782488,0.291929589441234,0.402
"333",0.758709426183315,0.762,0.28,0.781,0.755529539771416,0.630424424280401,0.763
